duration,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,sjit,djit,swin,dwin,tcprtt,synack,ackdat,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,src_entropy,dst_entropy,failed_logins,dns_queries,unique_uri,user_agent_entropy,hour,day_of_week,proto,service,state,label
0.0028540138800931107,13,13,4166.348646531124,1260.688816583732,93.00526597015788,128,63,7048.239182721582,1315.1177444006614,7.743150716825963,4.224475350115681,3.6851573631386785,5.833620189611443,255,0,0.028036120017244533,0.018203964614978554,0.008967819481215259,24,7,9,4,5,2.92128147168648,3.752349054259486,0,1,49,5.4106766079387185,15,2,tcp,http,CON,web_attack
0.7734964143482319,18,10,351.30796736774295,1180.5699076576032,40.399854949539375,128,255,329.04440483214967,235.77923468568042,13.69000709451431,5.6225394229667405,1.012266181953251,4.355287774803711,64240,255,0.01099155356460716,0.012544571832959647,0.024044717195536587,11,4,5,4,4,3.549807198909942,3.1965581423792973,0,5,1,2.4917647890411088,18,1,tcp,https,INT,benign
20.99558781687775,10,8,2248.3780228729884,293.8420373398831,22.475958769944494,255,63,881.7482280492605,508.5970857945419,62.05297099851481,61.861588319306456,0.10018345210260934,0.7122735286117344,64240,255,0.055230113041377614,0.01461927170429372,0.026851294353833093,7,5,4,7,3,4.727161515454223,5.5454082106162845,0,9,2,3.054132395214455,13,6,tcp,dns,CON,botnet_c2
0.34561672842514624,28,14,1004.226082865869,1412.1017307284644,51.475870073225984,255,31,2311.151704196355,1169.3704762053255,2.6557393564086103,1.9295782164025677,12.162195495658327,3.675183271443349,64240,8192,0.058688456762491556,0.009916314597259565,0.012467547350517345,43,12,10,8,3,1.68733829869123,3.5231345608056417,26,3,1,3.836564279252902,23,4,tcp,ssh,CON,brute_force
0.050265081426259975,13,9,847.3689993523466,453.9876614761872,85.07417299628399,127,255,2265.0317729507406,3246.7773125717213,3.7354135051270987,7.261521890786204,4.278881330426774,5.698198968650335,255,255,0.04874212005955489,0.005605173077706298,0.022935482225998984,7,1,5,7,5,1.7130313147694607,1.6472055940755135,0,3,2,2.1028613729530026,12,4,tcp,https,CON,benign
0.7267604856929841,6,9,291.7878884541587,532.916180307057,14.638261958612775,128,128,2259.197245463338,2975.210439548348,4.4328890044559,4.253553533873017,1.0246612640263573,13.66574368230079,0,8192,0.08682918985039156,0.016467249421294797,0.014196478649800847,6,3,9,6,2,2.090942896887238,2.532083494343399,0,3,0,3.283917320998688,22,3,icmp,smtp,FIN,benign
0.29464976651541025,3,2,69.99984183084018,130.75876532425593,84.56739506386951,63,64,1050.7436227766118,2371.0264358143804,16.492215578963794,3.791181759880093,3.788392603932552,2.7387080521349305,8192,64240,0.02598108949688255,0.02587166868774533,0.01045459156360514,6,2,56,57,37,3.7480752533795387,2.7418865340040313,0,2,0,3.1522703659542737,20,6,tcp,unknown,RST,reconnaissance
5.629304999188452,12,11,275124.94960205356,1341.0280325640879,7.761468287849952,127,63,30975.513835389076,258.7957851253306,9.883154389630672,21.202595366387143,3.3149737382246407,11.832583397537219,0,64240,0.02084785505999571,0.03510711237799244,0.024070406888163066,4,10,8,7,3,2.5277824512544087,6.252399275646938,0,21,4,2.072964481918641,1,3,tcp,ftp,FIN,exfiltration
0.20916172308604375,12,12,65.13715641556156,441.23713331580166,56.608839092645226,31,63,3006.452183325289,197.67554655110914,22.02515759732139,1.7535433804346632,0.19245608140400067,11.381430263808806,64240,64240,0.051930589303735376,0.03003558252244709,0.01089294298233831,9,8,7,4,3,3.3670368615268185,2.556019232608195,0,1,4,3.6151886839028555,7,4,tcp,https,FIN,benign
0.08029921479116414,14,11,601.159869821881,774.2172170101509,57.86455742780666,128,127,1437.2724481903656,6357.2230750731405,7.8218200745273165,8.470862356663146,11.232359269508681,2.523110741051759,64240,255,0.045312943064577504,0.01560047354777084,0.019623103949674463,4,4,8,3,2,3.9928959446748684,3.4326301653955738,0,2,0,2.3984984385952655,11,4,tcp,dns,CON,benign
0.7632095967033212,10,14,1412.5680769509413,1154.9224181242982,153.44967225772177,64,127,3094.387243625459,1223.8937251466748,9.385042377400213,4.786755463654079,1.9852499774962007,4.931220745878821,255,8192,0.04696872331503248,0.016164289023440522,0.010557248833992162,32,2,8,3,8,2.968519674576415,3.6241220768463376,0,1,44,5.7025803655437235,6,5,tcp,http,REQ,web_attack
0.10740426970945878,5,1,81.28323919241475,3.4477268655008553,397.48797244661125,31,64,1122.7557649601915,2930.7371409644206,20.39796476156123,24.072020776138608,1.3853097204983535,7.65049655543166,0,255,0.054093720150651683,0.00872121091001796,0.017863806668337014,13,3,47,60,41,2.453544074200753,1.7077515276661535,0,5,3,3.4677251558020545,8,5,udp,unknown,INT,reconnaissance
35.61288899232109,18,10,293856.4231148127,724.2420382975553,39.53738011061674,64,63,33016.563011199185,179.97965003179806,9.766386675119623,15.265648256837125,2.096573946701965,5.490626847118994,64240,0,0.04571372334910333,0.024297119308530613,0.014638117759409191,4,2,10,7,4,1.4732193909343385,5.4360795685696,0,25,1,2.5360749359623784,1,0,tcp,ftp,FIN,exfiltration
15.662132558788757,16,8,286830.3607340425,874.4929942628103,18.374053168394738,128,127,33754.85716599866,654.0144835681357,6.548308342697344,2.9209944873986844,4.713608233126676,4.619456609967232,64240,8192,0.0685966405797717,0.025529525696226563,0.01807362211326421,7,2,12,4,5,2.2710174608391545,6.40720475681955,0,29,1,3.714009203521213,0,4,icmp,ftp,CON,exfiltration
0.35668878568310175,16,15,589.5416027219115,575.5269550847721,63.54711929312009,127,255,1357.0742606421657,423.4409939745069,5.255904183009523,9.988993211556714,5.689022953258788,11.810196428688092,64240,8192,0.04497503849880427,0.014340860873971639,0.012248404978987229,7,7,8,2,1,3.488142681652473,3.053645769866027,0,2,3,2.5335479528163916,17,0,tcp,http,INT,benign
0.7878508953602936,3,3,170.83686532045033,19.778332641444813,80.1086985370741,127,64,3175.5515176802987,1363.6413461299555,9.002868822286832,4.298912995260892,4.030087024860611,1.794429862759408,255,64240,0.053720863498197595,0.038336475956495294,0.022807073329215152,4,5,49,78,37,1.8110126943094262,1.0839585481015184,0,4,1,2.630342676923566,2,5,udp,ssh,INT,reconnaissance
1.301998311567849,11,14,530.7468105433486,2023.5935064685316,51.068032505028484,63,128,1095.4229349868558,2438.714311225194,9.455649546498279,3.274187679233667,5.428157264439608,3.4698306289111582,64240,255,0.0513140217445007,0.016684389815851693,0.03432165116475812,4,2,7,10,6,1.035784818385811,1.1393756571154126,0,1,1,3.159473163590878,3,0,tcp,smtp,CON,benign
0.11977787765298042,8,4,228.63223477683283,1845.2698770699315,13.880930067782684,127,64,3142.791355743356,3575.1602481656914,7.188256504419567,5.291229110606798,0.2345015712543811,3.26398250851208,0,8192,0.05441013950549051,0.016257523858443642,0.02435423956436216,6,4,2,5,4,2.4003246390240403,2.574459380234731,0,2,3,1.9877209508106004,7,0,tcp,dns,FIN,benign
10.095221158891526,8,4,147.80370719582027,1211.5392148909953,18.068583642573795,127,128,507.34692838911565,11661.895292705814,61.63700960060304,58.39779032584304,0.3538996770779399,0.40849580823220644,8192,8192,0.052945620919990756,0.03592381531330478,0.012903652449366084,2,3,8,2,3,5.285504113892648,6.242707198387956,0,17,3,3.815671845790569,20,1,tcp,unknown,FIN,botnet_c2
31.071406325110313,4,6,590.9826658161774,2349.900926026872,42.08138907181446,31,128,1925.3725691314587,791.2864200377996,52.20404835001124,59.68782521103989,0.5216361685201596,0.1416801581079637,64240,8192,0.07040167093056096,0.019427626850408435,0.017716518200134288,6,1,6,5,5,4.259320969397891,6.165108888466279,0,12,2,1.6918988402596087,11,3,tcp,dns,CON,botnet_c2
0.5770080544517303,6,19,615.9305140504547,1553.3016233749152,25.08739905264469,31,128,94.85461589345486,3200.073990402297,1.9142944993865205,5.444908012527766,3.694285871907151,6.731438318880104,255,8192,0.06186370493262681,0.007706290253306224,0.026295436539924825,7,4,4,7,4,1.7683808428675496,3.170947701347651,0,4,1,2.2246150508906117,10,1,udp,dns,INT,benign
0.6810908226361407,8,12,4718.571260451161,1731.355196178209,73.63214046213211,64,63,1622.3397946320438,801.6290357547836,7.015506523568558,10.977586343524047,0.6653386547981632,3.9490993830101755,255,255,0.030953169922193643,0.02905690538400599,0.021568387627984794,29,2,3,9,5,1.5152613047236758,1.434275707206855,0,4,43,5.009863841588509,1,3,tcp,https,FIN,web_attack
0.2307200752030656,9,11,671.3006314009482,1135.5024677721135,71.6686172760983,64,64,1199.2907439315197,2704.8920548463275,3.0615241556124415,4.505934599140868,4.538281166922916,1.711069876211432,255,0,0.04271982535220133,0.016808682272761877,0.010192887474419906,4,4,9,9,5,1.1000008966554753,3.790794132373696,0,5,3,2.963437889181152,19,4,tcp,ssh,FIN,benign
0.19372238350007925,15,12,922.3624930675078,1724.3092278553704,16.750184638302834,128,255,1585.3794861175281,2066.780268583785,9.37400748897147,1.1468607853817834,6.913849310892952,4.792283888727162,0,0,0.058442103936132056,0.013132123858917582,0.014602225453416016,3,2,4,3,5,3.130314428049968,2.947368718269752,0,3,1,2.9319563798303085,21,5,tcp,http,CON,benign
0.16688620659063633,6,16,3643.1291286190217,1305.547493717709,192.80104689030193,128,31,2170.628893962768,427.78067723716333,9.862366256426126,6.382802962289577,3.1365748247833456,5.744336039205483,255,64240,0.06750559104413253,0.019909032154346945,0.03127464165499822,31,3,5,6,5,1.1403177840090684,1.812355807074478,0,1,34,6.157093561687914,18,3,tcp,https,FIN,web_attack
11.21806488896561,8,18,203842.98777005516,1376.302239684168,6.185608815807566,31,127,17228.09165825615,280.50786801878763,5.381611213477866,6.7711052969579155,1.2373575240362256,7.415070467491603,255,8192,0.06024249995198075,0.0036997637632522028,0.024004181666269032,2,3,8,3,3,1.5326614855201801,5.125624718506346,0,25,1,2.247699202031307,2,5,icmp,https,CON,exfiltration
0.3205466883724865,2,1,28.1458488049347,31.13378752310188,285.34985089789313,127,128,6761.97375511028,2104.0201917482923,15.033156521383825,5.749286059474544,9.0505426363532,1.1125370310074156,8192,255,0.050820188215541386,0.01546992674267894,0.0326527697312694,6,2,55,51,37,2.939072886309545,1.4934260002349355,0,0,1,3.290016172213337,15,2,tcp,http,REQ,reconnaissance
24.554879960608588,8,11,234793.9766692463,2927.0875863483243,14.000161914545428,64,128,16771.199449010925,821.1119984303537,5.33386909541662,3.9676664800858474,3.8109225013739767,4.207417704111727,255,255,0.0711050310374594,0.021365832944351248,0.01073510240296857,2,3,5,4,5,1.8345658166933314,5.332193736078117,0,24,4,2.005071259956292,22,6,tcp,https,FIN,exfiltration
0.153905810132293,13,10,683.3840366625178,601.4830063938019,39.76150031476094,63,31,3117.395845395254,1770.5279901965018,3.248111470252435,6.11012688517819,0.349690287291723,6.628169822836393,64240,255,0.085816689372639,0.0108201334203693,0.01941179141999765,4,4,7,3,5,1.8890844175311308,2.4524661783510897,0,2,2,3.9082710873659883,22,4,icmp,unknown,CON,benign
0.07862266164053999,18,15,2714.1733715059163,279.92069920891345,291.2877158153032,31,128,1478.3843498875788,2560.189580287698,6.455108854010093,7.543292074760592,4.4944452116785225,2.4263779869196633,8192,64240,0.0535889610983191,0.0072678960285273726,0.02564759452103231,30,1,6,5,3,3.5452497708675885,3.152170007553494,0,5,46,5.780455247008856,14,6,tcp,http,REQ,web_attack
32.06546024117938,4,2,69.16090001326766,210.169021556654,38.09306240996194,31,128,3560.722286404557,1002.6002704093015,56.756296832465125,52.985170421544254,0.28488171077540525,0.7408710574806239,64240,255,0.062141360591929005,0.03605920811227055,0.012538419685414252,5,2,5,6,2,5.027910872637569,4.94636389979804,0,15,1,2.1928212319950307,13,0,tcp,https,CON,botnet_c2
1.6841601435518712,10,6,1422.8152619251232,587.2812355038246,19.325641922813027,64,255,1505.3820268054228,1377.132933205937,2.755594959026547,8.947309079347193,2.1164490160537865,8.420461805586982,255,255,0.06626762898341211,0.02708131056106454,0.009804801243485579,9,1,5,2,5,2.025736659544398,2.5945298037705733,0,7,3,3.1457336626131625,2,2,icmp,http,FIN,benign
2.7707423902828316,17,14,2117.2054590488683,373.77903530579215,46.61639705759802,128,128,3362.6362187115496,2606.9971543414204,7.795153874453842,6.501282084065143,0.6386010862776823,4.913889647152815,64240,8192,0.038654452066896494,0.03375112640005534,0.013771834573020088,30,4,7,8,6,2.930951537966359,2.012182707952369,1,2,51,5.7296914964263,4,1,tcp,http,FIN,web_attack
0.33740624038872147,13,14,569.2197715405262,300.80576767689314,24.803645331576362,255,128,357.8268142380691,2493.3675332538132,10.096218414108154,8.413379549064173,11.293672054840393,3.870360112987152,0,8192,0.05956790417684285,0.00863888365030308,0.014337406077830139,9,3,4,3,5,2.328496527514525,2.3675268700286525,1,1,1,2.1418926163871723,2,1,tcp,https,RST,benign
13.271803285178027,8,7,680.8190141110633,1439.3627635654548,29.26798384331651,64,255,708.7936126848646,2110.567473442833,56.1154769015864,62.19424503973022,0.3885667556634912,0.37665716285959494,8192,255,0.022847384825953082,0.014898958765766659,0.013188117949618203,6,3,10,9,5,4.1714355814424,4.419354558876257,0,16,1,2.1871144880893345,19,1,tcp,https,CON,botnet_c2
0.6262858686586026,17,12,523.9551247203867,431.4816861180116,57.415111276791,128,255,4743.540283535283,2237.247316780846,14.310574011353742,15.339203998064386,8.122165548162474,2.042583440627091,8192,64240,0.08124444628419347,0.008351725385272039,0.021831823664176936,6,5,4,8,3,2.396940454201136,1.1880938193160986,0,3,1,1.73117745899204,18,4,tcp,https,INT,benign
11.187416424302363,10,7,933.3376720385318,621.5578939105534,34.502891148743366,63,128,1304.1230391269376,3743.9698693205046,58.44597800249903,58.496504896535036,0.5112519350496689,0.6927666330892656,8192,255,0.06358972641587961,0.019012970294388743,0.02840393740391696,13,3,9,6,5,5.5382930899160465,5.828796984290703,0,12,2,2.37602518256313,16,1,tcp,unknown,CON,botnet_c2
0.022820333346424238,3,0,106.23280693392802,100.91049177558028,151.97127261097907,63,255,1879.515355765954,1893.6290202306072,7.442364729356261,21.683870856776444,1.206147190049121,0.9928154154162485,8192,64240,0.052313072988675595,0.0017472370671565082,0.021372137727705322,4,3,53,54,44,3.819633098271476,3.2386326685729814,0,2,4,2.6493436308012672,11,3,tcp,ftp,RST,reconnaissance
17.276358756339967,9,7,355374.44841083646,229.95573679541292,57.505316456863255,127,31,46457.46774815971,151.40090745326023,4.919793492414522,15.940181067309801,4.958183060880259,3.8020756418599646,8192,8192,0.062336904410255994,0.008340697006136774,0.015341961267628018,6,1,11,7,3,2.8017006679854255,6.799714255102203,0,26,2,3.432108880450661,22,2,tcp,https,CON,exfiltration
0.6237636594573599,13,11,2864.224673156683,107.42013429693475,69.39904420324812,64,255,4037.5776952551314,1743.0520162569849,4.814466081379241,6.617472145234227,7.8028989240511155,5.609838180934018,8192,8192,0.07681450084625185,0.014014092613834822,0.020519172394922174,32,5,8,3,4,2.496428986998617,3.8257653986913027,0,4,38,5.963696882889485,6,4,tcp,http,CON,web_attack
0.40077473177680445,12,9,3111.6125346862536,779.0380130648675,166.91838731682847,63,64,724.3759171286516,4658.680385492967,1.2744706132315708,2.5418227574575996,6.317033658869413,5.45661306263626,64240,255,0.009597681393585154,0.008776642978277974,0.030719863868473897,32,4,9,4,4,1.1501680326203942,2.4947349573451776,0,5,52,5.3991798651671505,8,3,tcp,http,REQ,web_attack
13.630450624870319,15,11,167035.874520934,975.5647436661243,17.184708084317105,127,255,33197.05329864464,341.2765487733587,5.495419132651719,10.01372981334304,2.476464614434347,8.88170146123489,8192,8192,0.03992616757943901,0.026550795701256964,0.022145706793181053,3,2,8,7,4,2.0480708490085653,7.57118636541729,0,20,3,2.6933538368047376,23,2,tcp,ftp,CON,exfiltration
1.5787873135766857,15,9,457.7913362680054,904.5323451026343,15.074891818781309,64,63,3450.3662407600063,764.892378987344,3.2584620359473147,6.204816372324515,6.531800445995854,3.4442563561792445,0,0,0.01383078100019327,0.006754789267324821,0.010185816526103873,5,4,13,4,5,2.8626298749075163,3.0338835333806236,0,2,3,2.0955370853087967,19,2,udp,ssh,FIN,benign
0.660296821865181,16,12,341.2484921241863,450.60321259532014,42.56776860220013,31,31,2205.3514338228383,1337.4383101389487,4.222588882497872,3.6106529212495215,2.827095938432012,11.704748973883952,255,255,0.006924452334587161,0.029604221562510524,0.020287240039966403,7,1,4,5,1,3.606036445690587,1.2235038411088524,0,6,2,1.7816768844705089,23,5,tcp,ssh,INT,benign
0.32917527502153593,1,0,9.921757213918307,27.86639729667431,273.9967892720314,31,31,3933.8153747168226,1822.3345709326704,26.312140693573213,5.998900661862274,1.9710025211038917,0.8240164280248614,255,255,0.055219708243470035,0.02106704742694128,0.015163068520912384,8,3,50,63,39,2.0999188808794034,1.2996523129641615,0,5,1,2.5326731322340983,3,2,tcp,https,REQ,reconnaissance
1.2820296320718993,13,10,622.5238216749219,727.3732615052827,33.28815907569483,255,255,419.9304214842489,2213.1511587372206,10.911363071408655,7.037431941627767,9.13656328481963,4.38021355600775,0,255,0.03833798767268233,0.038253639997281534,0.013059690066068556,3,3,6,4,4,1.617888364362892,2.113533505908062,0,3,2,3.8354508023344445,11,1,tcp,dns,FIN,benign
6.315196917191939,11,10,138955.81044655526,900.5245936603351,39.931862913140904,128,255,26146.169362271572,209.97040972009907,0.9943811328696867,5.63274495831786,3.143193174185148,5.251747337397772,255,64240,0.05693899757670759,0.024056236558071542,0.015391204171503662,6,4,4,2,5,1.2443066413524078,7.782503460905293,0,20,2,2.974295484514051,23,6,udp,https,FIN,exfiltration
2.1966222987101514,14,11,3400.4984869447926,515.9565593016404,190.71967912401655,64,64,1178.3044471259666,1028.8315291897632,8.316279616355995,7.846739866163383,1.5400277170574563,3.899815261545746,255,0,0.06769307451727531,0.022307989109559008,0.021065534764543384,39,4,7,4,4,1.8248572630025324,1.6727880387050686,0,5,48,5.881277508523264,12,0,udp,http,CON,web_attack
32.077076873925655,6,6,55.29149000031948,959.1164268912286,44.71455507317842,127,31,4503.066599289163,2908.7808931275263,49.83330723440174,59.63519587686892,0.5864272017039813,0.789827699638981,255,255,0.10115238402048111,0.006007982297540505,0.010512090740510394,5,2,10,3,1,6.650894238073493,5.2939976008424745,0,13,1,3.9012765654079353,6,1,tcp,dns,FIN,botnet_c2
0.17282348573487483,9,10,3913.2921133898817,85.12085356281332,92.49500066271436,64,31,2705.468150301046,2936.3831890761603,10.135003073618385,1.5432204569442207,8.506270287439193,1.8060085764582319,8192,255,0.03105734807083633,0.029773645912388264,0.020098602784951024,29,4,6,2,5,2.4059652723286296,2.360259350209268,0,6,47,4.9450219281130705,19,1,tcp,https,REQ,web_attack
1.1199693909229473,6,0,227.86180862770848,11.658172665259372,79.91443803939984,128,127,3156.606365491166,2182.6188460577227,8.709631707164345,14.796651195046437,1.995720448360305,1.1208762193956823,255,64240,0.017087255357200883,0.02408205169432649,0.0256204910882784,8,2,53,64,38,1.0372011060078132,3.3703468977047044,0,1,5,3.4754335715794165,14,3,tcp,unknown,INT,reconnaissance
5.295109214397046,15,14,225538.88764954873,1944.3096083181201,6.337947793333717,127,128,33947.865722875955,186.77527496471797,26.92336940747772,6.945057118446285,5.797961965489218,0.7857897531385524,64240,0,0.05312826572979852,0.009470219925332021,0.02918456719344825,6,3,7,4,3,2.0610378118172386,6.648265546162348,0,27,2,1.8100533719613539,2,2,tcp,ftp,FIN,exfiltration
51.083339930243476,7,6,615.2467439092653,1379.2879664142831,19.398873484146247,63,127,1054.4011610473174,1508.5744963484838,60.18327567673456,54.39713715411895,0.23809922614805776,0.3323731230080944,8192,64240,0.0007892776927701239,0.012073146045281175,0.030037006992614086,9,5,9,5,5,6.26942347110829,4.3766693636474265,0,8,2,2.40624322915461,16,5,tcp,dns,CON,botnet_c2
10.689470444380056,12,7,69780.81250777429,2967.0863450735583,56.287288193071646,127,64,35138.83201647758,544.708356277051,10.982286761352588,8.81017639929956,7.359778580282237,18.740796845059233,0,64240,0.026398326241978232,0.036454049697817556,0.01570439918081553,4,3,3,8,5,1.920596811164285,6.419261824835196,1,29,0,1.8708204009842477,21,5,udp,dns,REQ,exfiltration
1.5981499504792762,13,6,543.5711283718524,2885.1511375163905,47.87165002456131,64,64,2669.468844194543,770.3557368423864,4.803145317181407,4.484037534340274,2.7181626654132103,4.620462048314061,0,8192,0.07326685341071527,0.024614930394380837,0.014005645966763286,4,2,9,4,4,3.5302150651269013,2.129043074535282,0,0,1,2.717076377766208,12,1,udp,unknown,FIN,benign
11.232175905111722,13,8,107367.27591557431,1418.9724033503232,1.4218257332864006,127,255,23989.880630989323,32.33546352735185,4.475400516120755,12.393463406780558,4.56094979003234,9.743967504460777,64240,0,0.054614103886884535,0.025507708997603653,0.029170894776426558,7,1,6,3,3,1.371422585284613,7.598852319226809,0,22,5,3.209213341979125,22,2,tcp,ftp,CON,exfiltration
0.31080432840271055,31,22,49.782592859071194,888.4691294727368,36.66450851837704,64,255,870.9101059767335,1975.2486067046823,16.413461573620445,1.4287475073321718,7.6743758514098985,7.742787636792137,0,0,0.05068584780125211,0.0054250594166735285,0.017062635887591278,38,18,4,6,5,3.0194496483309496,3.7051458793264915,20,1,3,2.7354407774458434,1,2,udp,ssh,INT,brute_force
15.04939920535616,8,12,143156.05484140315,1490.4926093126483,31.147947092679587,31,31,35366.52379524692,216.649316339521,2.8668077774931207,7.159931998508967,9.504194210494429,6.62086082600932,64240,64240,0.046138005185295976,0.01967550718253192,0.016516201135189434,6,6,5,9,2,1.033088343614096,6.1102555805004535,0,17,1,2.469172785257271,23,1,icmp,ftp,REQ,exfiltration
0.03776385104031822,3,0,123.96919545717762,117.12162592500528,147.24150183211833,63,63,385.22103570831024,360.9620041606986,18.75813234201689,14.875504901788185,1.4496619729892268,6.232063736235318,8192,0,0.04332692302420321,0.02959007050732649,0.018651039608571843,7,3,39,65,38,2.288347173877766,3.4043473502175816,0,1,2,3.623869562462046,12,0,tcp,unknown,REQ,reconnaissance
10.385156676610933,2,8,193.2648608838383,406.0138067086865,19.90558900345525,128,128,2471.4060027789055,4915.348362083735,62.04532847704262,62.46363610412208,0.41583650733410915,0.19538198508220744,0,0,0.029761578105028604,0.03384593324674391,0.017312519502585725,6,2,6,1,6,6.961210982919743,4.631457308644602,0,17,3,2.9909371618930245,17,5,tcp,unknown,CON,botnet_c2
10.104848972036748,4,5,1168.5155455585993,224.00092388639337,31.12305214033077,64,31,1418.0282994592906,1972.4059837885814,63.589468302898844,63.34427465846093,0.3423092770581645,0.4987770364764609,0,255,0.05298164786154334,0.02274147493098595,0.02256865611000528,5,2,11,8,5,4.983858671134412,4.266029687878865,0,13,0,3.51331663678732,8,4,tcp,unknown,CON,botnet_c2
0.993525277877735,17,8,5094.890730788758,678.4571858537535,194.82757287511305,255,128,1962.9340306047177,1273.8888117537397,1.8615452979306124,12.73296229087887,3.2347768825980205,0.3842369464887579,255,64240,0.057040434119810746,0.025951065867213866,0.017624892356877125,49,2,9,2,7,2.6667818224666098,1.6599063024667253,0,5,58,4.769379290737523,1,4,tcp,https,REQ,web_attack
23.558014838362997,14,6,99854.08495636153,1689.3667475545,15.74729150066948,63,64,25994.519795426542,25.093045082117392,7.185875670789798,1.2920589184695124,1.293800709504625,1.3337363749793432,8192,0,0.044559943641567436,0.028900641602169923,0.0202947831292652,10,3,7,2,10,2.6629982147218167,5.273639734731533,0,29,5,2.8117909761086386,22,3,tcp,ftp,REQ,exfiltration
33.33943541700637,7,10,1036.0228103386548,1015.4668659979634,58.465169729697735,128,63,3235.015079728888,2207.5688766867756,59.9604349700226,54.94125162757335,0.15435718385308975,0.7486935641572863,0,0,0.05040514786803026,0.025916406928251368,0.0012566846575073065,4,4,7,7,3,6.706244628596705,5.5853070629461925,0,12,0,1.7102088540014435,14,3,tcp,unknown,FIN,botnet_c2
0.9992279938940785,12,11,644.1199604069078,2301.044220166976,48.874422924247966,31,63,4290.984386942564,1348.571160561738,6.831977294093427,5.859977603867002,1.3945571077290337,3.0717893448814166,255,0,0.10593269732600943,0.02378212218962256,0.018101547310584606,4,1,4,3,6,3.4015615616031942,3.0411796069355983,1,1,0,2.091512645393073,5,4,tcp,unknown,FIN,benign
23.080232450546724,9,11,262304.6396771809,246.2153523987889,16.97231966095657,127,127,28689.887272128773,689.7884376132814,4.361854099130407,6.5536805951819135,2.896226602432606,6.046736468655315,0,8192,0.03992203748067077,0.05077555397664935,0.011324871119225274,12,1,7,6,4,2.553011432697294,6.69715350179825,0,28,4,1.597316012214696,21,6,tcp,ftp,CON,exfiltration
1.8248707431534645,10,10,728.4706859330156,343.63050359778333,28.819217206963895,63,255,449.640394096944,3472.7066180192987,6.636365845630276,10.260223390731378,3.5403443424820074,2.2349841201400946,0,255,0.028893453251023604,0.031878603411259865,0.02732047666702801,5,2,7,5,6,3.5083714849370393,2.2831474560830216,0,5,1,3.776887559191313,7,0,tcp,http,FIN,benign
0.4501795129852467,16,13,506.00698579847113,361.4009139077111,149.2227087177842,128,64,2079.888739803541,1869.9974037263532,4.308479631483946,3.1127231781077564,9.797692238541881,0.9078111976743952,0,255,0.02664892483252925,0.02675586500597507,0.023388451181280235,30,2,7,1,9,3.7934014615569067,2.4244639902443827,0,4,51,7.002007414468231,15,2,tcp,https,REQ,web_attack
0.037467097894225726,16,7,5193.524333357683,1582.851684956332,59.72064669972388,63,255,1064.2462200084026,311.47639911663106,7.6731476063327575,5.473772355505843,7.281366258584399,7.585785762444081,8192,64240,0.06195267395502508,0.017129942615459293,0.009236599824177587,29,3,4,6,3,2.86135441764998,3.645180212261451,0,2,45,5.632238388265979,20,2,tcp,http,CON,web_attack
11.045077606802495,7,8,771.7107790565359,942.4359781884424,4.384377305043076,31,127,976.2644128823757,4335.48830748171,54.7449164593649,61.07057513572841,0.3894568484284471,0.10039957323913438,8192,8192,0.05296563991904998,0.021425294143184528,0.018067088296699133,8,4,6,3,4,4.115925186886152,4.739268484316623,0,19,0,3.5245099975514957,4,3,tcp,unknown,CON,botnet_c2
20.59748264186841,8,3,1245.6159046027342,1218.3525774485215,16.10185573715597,63,127,2511.705595989017,1842.6277488255405,61.666061526830525,60.61851782578814,0.3935800809173784,0.6390085919226981,8192,64240,0.06565621930518017,0.027773492000136166,0.03676938817290281,10,4,5,4,6,5.623535704967894,6.990534484104754,0,9,2,3.058259538073111,21,0,udp,dns,CON,botnet_c2
1.017692915590098,20,11,866.3888937374727,1518.309985806295,59.72961210569532,128,255,1361.2050598538451,4828.998212051617,5.828657407691686,4.205636878712406,4.045712118421595,5.268048348024498,64240,0,0.04310776278345227,0.020321749605667305,0.018133507939891873,6,3,6,5,4,3.060487537642517,1.714194740098361,0,3,2,2.0652692038394043,21,1,tcp,http,FIN,benign
13.695350303668187,12,16,235135.86741942368,1222.9883777992052,33.79825231107106,31,64,22658.781001104984,449.6693334840202,3.625197528679302,13.484951591619739,0.9669642578554231,8.6667159560442,255,8192,0.050250113642549055,0.012465072165552721,0.014787188067306825,4,5,4,5,5,3.9499414636945636,6.009386228072316,0,28,1,2.5839080469090003,0,6,icmp,dns,CON,exfiltration
0.01345738036669934,10,9,656.5115339509788,686.5094240042254,13.661308012207474,255,255,2829.292840656423,3030.753189027636,19.71565922923619,5.260044999353692,2.6108285355414695,2.2336066635769423,255,0,0.043932711533718326,0.024642269019687385,0.016131667591572696,9,1,10,4,5,2.0356559151267133,3.966130640869051,1,4,4,2.6066062816115974,2,3,tcp,unknown,FIN,benign
0.09744738130421815,19,17,293.07748951469165,457.1868273827739,112.13055583552986,63,255,882.0310416534122,1691.4042997880533,7.608331955282255,3.421585456997268,2.873332076797748,1.1406096289982088,8192,255,0.04545401777764688,0.023313978507755993,0.024424569558623703,29,2,7,8,3,1.0478764329349808,2.309370895472215,0,6,45,6.026301630218164,15,0,tcp,https,CON,web_attack
